Time,Price
1773101076.80723,2724
1773101078.79827,2724
1773101080.82496,2724
1773101082.83348,2727.5
1773101084.85884,2726.5
1773101086.85027,2724.5
1773101088.85641,2726
1773101090.84676,2725.5
1773101092.8545,2726
1773101094.85017,2726
1773101096.85867,2727
1773101098.85324,2727.5
1773101100.85033,2726
1773101102.85714,2725.5
1773101104.84978,2726
1773101106.84439,2726.5
1773101108.85504,2726.5
1773101110.85432,2728
1773101112.84984,2727.5
1773101114.86006,2727
1773101116.86994,2732
1773101118.87609,2734
1773101120.88644,2732.5
1773101122.88364,2733
1773101124.88076,2736
1773101126.88874,2734.5
1773101128.88158,2735.5
1773101130.88054,2734
1773101132.88696,2734
1773101134.88255,2734
1773101136.88314,2734.5
1773101138.88067,2733
1773101140.87816,2733
1773101142.87647,2733
1773101144.87767,2733
1773101146.88295,2732.5
1773101148.87717,2732.5
1773101150.87542,2731
1773101152.89008,2732.5
1773101154.88674,2730.5
1773101156.88748,2731
1773101158.88346,2730.5
1773101160.89313,2729.5
1773101162.9112,2732
1773101164.91278,2730.5
1773101166.91948,2729.5
1773101168.91354,2729
1773101170.90893,2729.5
1773101172.91589,2729.5
1773101174.90954,2730
1773101176.93626,2729
1773101178.92904,2730.5
1773101180.92338,2728.5
1773101182.93299,2729
1773101184.93793,2729
1773101186.93915,2729.5
1773101188.94971,2729
1773101190.94904,2734
1773101192.9439,2731.5
1773101194.95533,2731.5
1773101196.96643,2731
1773101198.95969,2732
1773101200.95715,2731
1773101202.95413,2730
1773101204.96475,2731
1773101206.96277,2730.5
1773101208.96018,2730.5
1773101210.97149,2732
1773101212.96977,2731
1773101214.97091,2731
1773101216.9698,2732
1773101218.97118,2733.5
1773101220.98128,2732.5
1773101222.9745,2733
1773101224.98538,2730
1773101226.9927,2728.5
1773101228.98989,2728
1773101230.99967,2729
1773101232.99206,2729
1773101234.98687,2729.5
1773101236.99785,2729
1773101238.99189,2730.5
1773101240.98692,2730.5
1773101243.00099,2731
1773101245.00935,2730
1773101247.00018,2730
1773101249.00483,2732
1773101251.00309,2733.5
1773101253.00073,2733
1773101255.00619,2733.5
1773101257.00847,2732.5
1773101259.00484,2733
1773101261.00107,2732.5
1773101263.01625,2732.5
1773101265.0297,2731.5
1773101267.01934,2730
1773101269.02858,2730.5
1773101271.02186,2730
1773101273.04531,2730
1773101275.04029,2729.5
1773101277.03276,2728.5
1773101279.03782,2729.5
1773101281.03797,2729.5
1773101283.0359,2728.5
1773101285.04719,2728.5
1773101287.05998,2728
1773101289.05517,2728
1773101291.05556,2729
1773101293.05376,2730
1773101295.04938,2730.5
1773101297.04779,2729.5
1773101299.06006,2730
1773101301.06856,2730.5
1773101303.07919,2730
1773101305.08746,2730
1773101307.08492,2730
1773101309.09129,2729.5
1773101311.08553,2728.5
1773101313.09301,2727
1773101315.08485,2726.5
1773101317.0949,2727
1773101319.10078,2727
1773101321.0959,2727
1773101323.10728,2727
1773101325.10676,2727
1773101327.1058,2726.5
1773101329.10353,2726.5
1773101331.10191,2726
1773101333.10072,2727
1773101335.10913,2726.5
1773101337.10974,2727
1773101339.1276,2726.5
