,ts,price,volume,vwap,ma1,rsi,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-18 13:07:25,1773806845.889632,3742.0,23703900.0,3718.837300532813,3743.0666666666666,0.5830125516341649,0.0,0.0,25.0,31.0,6.0,0.1935483870967742,0.0,0.0
2026-03-18 13:07:27,1773806847.887067,3743.0,23704800.0,3718.838279934065,3743.0333333333333,0.580658438936099,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:29,1773806849.884171,3743.0,23705600.0,3718.839150446304,3743.0,0.5783076519674425,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:31,1773806851.87834,3743.0,23706600.0,3718.840238498397,3742.9666666666667,0.5759602361634517,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:33,1773806853.887815,3743.0,23707700.0,3718.841435242517,3742.9333333333334,0.5736162366785486,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:35,1773806855.88109,3743.0,23709400.0,3718.843284522973,3742.9,0.5712756983831916,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:37,1773806857.893303,3743.0,23710100.0,3718.8440459091094,3742.866666666667,0.5689386658607939,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:39,1773806859.898693,3743.0,23710100.0,3718.8440459091094,3742.866666666667,0.5689386658607939,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:41,1773806861.894303,3743.0,23710200.0,3718.8441546746394,3742.866666666667,0.5689386658607939,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:43,1773806863.89277,3743.0,23710300.0,3718.84426343919,3742.866666666667,0.5689386658607939,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:45,1773806865.904539,3744.0,23715600.0,3718.8502651409435,3742.9,0.5707423356330479,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:07:47,1773806867.899711,3744.0,23715600.0,3718.8502651409435,3742.9333333333334,0.5725429282094997,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:07:49,1773806869.911225,3743.0,23715700.0,3718.8503738515487,3742.9333333333334,0.5725429282094996,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:51,1773806871.937449,3743.0,23715700.0,3718.8503738515487,3742.9,0.5701192604181469,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:53,1773806873.930236,3743.0,23715700.0,3718.8503738515487,3742.9,0.5701192604181469,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:55,1773806875.923746,3744.0,23715900.0,3718.85060027279,3742.9333333333334,0.5719556456488423,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:07:57,1773806877.932718,3744.0,23715900.0,3718.85060027279,3742.9666666666667,0.5737885756555043,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:07:59,1773806879.941155,3743.0,23717000.0,3718.8517960028807,3742.9666666666667,0.5737885756555043,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:08:01,1773806881.949624,3743.0,23717000.0,3718.8517960028807,3742.9666666666667,0.5737885756555042,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:08:03,1773806883.942132,3744.0,23717500.0,3718.852361983211,3743.0,0.5756425508103108,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:08:05,1773806885.948933,3744.0,23717500.0,3718.852361983211,3743.0333333333333,0.5774927478501062,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:08:07,1773806887.949236,3744.0,23718700.0,3718.853720232067,3743.0666666666666,0.5793391370477562,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
