epoch,episode_reward,pnl_total,approx_kl,clipfrac
184,6.405210000001452,78.0,0.0020336010525230652,0.12589652398416143
185,56.59690999999881,129.0,0.0032089111439606932,0.1400395520463191
186,32.99279999999991,109.0,0.0014106530574437952,0.13526220546899648
187,31.24139000000239,103.0,0.0028368134432898632,0.12814940531300195
188,20.70303000000127,104.0,0.002288702334593812,0.11241243095661434
189,-14.280349999998165,58.0,0.0018236150925630928,0.1349702004022551
190,39.8804599999991,111.0,0.0025372743404045196,0.13603569974888438
191,35.87092000000051,105.0,0.0017460273928201714,0.12483450534155234
192,-69.88589000000371,2.0,0.0032144223738780524,0.11933777049578578
193,74.87005999999731,150.0,0.0029140103873436336,0.14658432672207325
194,-14.691209999998653,62.0,0.002076322202985514,0.12517766434921335
195,55.0857599999987,130.0,0.0016044183037303918,0.11932736957162027
196,-46.98130000000768,34.0,0.0016784388294069765,0.12299916162371438
197,-13.409599999998003,54.0,0.002433621609204376,0.12509945628313435
198,66.59900000000894,145.0,0.0015263702101802718,0.12640899863858887
199,-34.52651000001132,41.0,0.0021198460293913703,0.11497121696230887
200,-11.541789999999583,64.0,0.0021125613076694075,0.12413388720732059
