file,code,trade,total,THRESHOLD_SLOPE,TURBULENCE
ticks_20260119.xlsx,285A,4,-4000.0,0.6,30.0
ticks_20260119.xlsx,285A,2,-5000.0,0.7,30.0
ticks_20260119.xlsx,285A,0,0.0,0.8,30.0
ticks_20260119.xlsx,285A,0,0.0,0.9,30.0
ticks_20260119.xlsx,285A,0,0.0,1.0,30.0
ticks_20260119.xlsx,285A,46,16500.0,0.1,35.0
ticks_20260119.xlsx,285A,42,18000.0,0.2,35.0
ticks_20260119.xlsx,285A,36,20500.0,0.3,35.0
ticks_20260119.xlsx,285A,24,22000.0,0.4,35.0
ticks_20260119.xlsx,285A,10,-17500.0,0.5,35.0
ticks_20260119.xlsx,285A,6,-5500.0,0.6,35.0
ticks_20260119.xlsx,285A,2,-5000.0,0.7,35.0
ticks_20260119.xlsx,285A,0,0.0,0.8,35.0
ticks_20260119.xlsx,285A,0,0.0,0.9,35.0
ticks_20260119.xlsx,285A,0,0.0,1.0,35.0
ticks_20260119.xlsx,285A,48,15000.0,0.1,40.0
ticks_20260119.xlsx,285A,44,16500.0,0.2,40.0
ticks_20260119.xlsx,285A,38,19000.0,0.3,40.0
ticks_20260119.xlsx,285A,26,20500.0,0.4,40.0
ticks_20260119.xlsx,285A,12,-19000.0,0.5,40.0
ticks_20260119.xlsx,285A,8,-7000.0,0.6,40.0
ticks_20260119.xlsx,285A,4,-6500.0,0.7,40.0
ticks_20260119.xlsx,285A,2,-1500.0,0.8,40.0
ticks_20260119.xlsx,285A,2,-1500.0,0.9,40.0
ticks_20260119.xlsx,285A,0,0.0,1.0,40.0
ticks_20260119.xlsx,285A,58,13500.0,0.1,45.0
ticks_20260119.xlsx,285A,54,15000.0,0.2,45.0
ticks_20260119.xlsx,285A,48,17500.0,0.3,45.0
ticks_20260119.xlsx,285A,36,19000.0,0.4,45.0
ticks_20260119.xlsx,285A,22,-20500.0,0.5,45.0
ticks_20260119.xlsx,285A,18,-8500.0,0.6,45.0
ticks_20260119.xlsx,285A,14,-8000.0,0.7,45.0
ticks_20260119.xlsx,285A,8,-1500.0,0.8,45.0
ticks_20260119.xlsx,285A,4,-3000.0,0.9,45.0
ticks_20260119.xlsx,285A,0,0.0,1.0,45.0
ticks_20260119.xlsx,285A,68,9000.0,0.1,50.0
ticks_20260119.xlsx,285A,64,10500.0,0.2,50.0
ticks_20260119.xlsx,285A,58,13000.0,0.3,50.0
ticks_20260119.xlsx,285A,44,14500.0,0.4,50.0
ticks_20260119.xlsx,285A,30,-25000.0,0.5,50.0
ticks_20260119.xlsx,285A,24,-11500.0,0.6,50.0
ticks_20260119.xlsx,285A,20,-11000.0,0.7,50.0
ticks_20260119.xlsx,285A,14,-4500.0,0.8,50.0
ticks_20260119.xlsx,285A,8,-3000.0,0.9,50.0
ticks_20260119.xlsx,285A,2,-1000.0,1.0,50.0
