file,code,trade,total,THRESHOLD_SLOPE,TURBULENCE
ticks_20251016.xlsx,7011,48,-9500.0,0.1,65.0
ticks_20251016.xlsx,7011,36,-9300.0,0.12,65.0
ticks_20251016.xlsx,7011,34,-9200.0,0.14,65.0
ticks_20251016.xlsx,7011,28,-8000.0,0.16,65.0
ticks_20251016.xlsx,7011,20,-7500.0,0.18,65.0
ticks_20251016.xlsx,7011,18,-6500.0,0.2,65.0
ticks_20251016.xlsx,7011,12,-5600.0,0.22,65.0
ticks_20251016.xlsx,7011,12,-5600.0,0.24,65.0
ticks_20251016.xlsx,7011,10,-4700.0,0.26,65.0
ticks_20251016.xlsx,7011,8,-4000.0,0.28,65.0
ticks_20251016.xlsx,7011,6,-2900.0,0.3,65.0
ticks_20251016.xlsx,7011,98,-10200.0,0.02,70.0
ticks_20251016.xlsx,7011,92,-9700.0,0.04,70.0
ticks_20251016.xlsx,7011,76,-8700.0,0.06,70.0
ticks_20251016.xlsx,7011,58,-7700.0,0.08,70.0
ticks_20251016.xlsx,7011,48,-9500.0,0.1,70.0
ticks_20251016.xlsx,7011,36,-9300.0,0.12,70.0
ticks_20251016.xlsx,7011,34,-9200.0,0.14,70.0
ticks_20251016.xlsx,7011,28,-8000.0,0.16,70.0
ticks_20251016.xlsx,7011,20,-7500.0,0.18,70.0
ticks_20251016.xlsx,7011,18,-6500.0,0.2,70.0
ticks_20251016.xlsx,7011,12,-5600.0,0.22,70.0
ticks_20251016.xlsx,7011,12,-5600.0,0.24,70.0
ticks_20251016.xlsx,7011,10,-4700.0,0.26,70.0
ticks_20251016.xlsx,7011,8,-4000.0,0.28,70.0
ticks_20251016.xlsx,7011,6,-2900.0,0.3,70.0
ticks_20251016.xlsx,7011,98,-10200.0,0.02,75.0
ticks_20251016.xlsx,7011,92,-9700.0,0.04,75.0
ticks_20251016.xlsx,7011,76,-8700.0,0.06,75.0
ticks_20251016.xlsx,7011,58,-7700.0,0.08,75.0
ticks_20251016.xlsx,7011,48,-9500.0,0.1,75.0
ticks_20251016.xlsx,7011,36,-9300.0,0.12,75.0
ticks_20251016.xlsx,7011,34,-9200.0,0.14,75.0
ticks_20251016.xlsx,7011,28,-8000.0,0.16,75.0
ticks_20251016.xlsx,7011,20,-7500.0,0.18,75.0
ticks_20251016.xlsx,7011,18,-6500.0,0.2,75.0
ticks_20251016.xlsx,7011,12,-5600.0,0.22,75.0
ticks_20251016.xlsx,7011,12,-5600.0,0.24,75.0
ticks_20251016.xlsx,7011,10,-4700.0,0.26,75.0
ticks_20251016.xlsx,7011,8,-4000.0,0.28,75.0
ticks_20251016.xlsx,7011,6,-2900.0,0.3,75.0
ticks_20251016.xlsx,7011,98,-10200.0,0.02,75.0
ticks_20251016.xlsx,7011,92,-9700.0,0.04,75.0
ticks_20251016.xlsx,7011,76,-8700.0,0.06,75.0
ticks_20251016.xlsx,7011,58,-7700.0,0.08,75.0
ticks_20251016.xlsx,7011,48,-9500.0,0.1,75.0
ticks_20251016.xlsx,7011,36,-9300.0,0.12,75.0
ticks_20251016.xlsx,7011,34,-9200.0,0.14,75.0
ticks_20251016.xlsx,7011,28,-8000.0,0.16,75.0
ticks_20251016.xlsx,7011,20,-7500.0,0.18,75.0
ticks_20251016.xlsx,7011,18,-6500.0,0.2,75.0
ticks_20251016.xlsx,7011,12,-5600.0,0.22,75.0
ticks_20251016.xlsx,7011,12,-5600.0,0.24,75.0
ticks_20251016.xlsx,7011,10,-4700.0,0.26,75.0
ticks_20251016.xlsx,7011,8,-4000.0,0.28,75.0
ticks_20251016.xlsx,7011,6,-2900.0,0.3,75.0
