file,code,trade,total,THRESHOLD_SLOPE,TURBULENCE
ticks_20260108.xlsx,285A,34,-1500.0,0.18,20.0
ticks_20260108.xlsx,285A,34,-1500.0,0.2,20.0
ticks_20260108.xlsx,285A,28,0.0,0.22,20.0
ticks_20260108.xlsx,285A,24,-2500.0,0.24,20.0
ticks_20260108.xlsx,285A,22,-500.0,0.26,20.0
ticks_20260108.xlsx,285A,20,0.0,0.28,20.0
ticks_20260108.xlsx,285A,14,1500.0,0.3,20.0
ticks_20260108.xlsx,285A,76,-2000.0,0.02,25.0
ticks_20260108.xlsx,285A,76,-2000.0,0.04,25.0
ticks_20260108.xlsx,285A,74,-1000.0,0.06,25.0
ticks_20260108.xlsx,285A,68,-1500.0,0.08,25.0
ticks_20260108.xlsx,285A,68,-1500.0,0.1,25.0
ticks_20260108.xlsx,285A,66,-2000.0,0.12,25.0
ticks_20260108.xlsx,285A,52,2500.0,0.14,25.0
ticks_20260108.xlsx,285A,44,5000.0,0.16,25.0
ticks_20260108.xlsx,285A,42,4000.0,0.18,25.0
ticks_20260108.xlsx,285A,42,4000.0,0.2,25.0
ticks_20260108.xlsx,285A,36,5500.0,0.22,25.0
ticks_20260108.xlsx,285A,30,4500.0,0.24,25.0
ticks_20260108.xlsx,285A,28,6500.0,0.26,25.0
ticks_20260108.xlsx,285A,26,7000.0,0.28,25.0
ticks_20260108.xlsx,285A,20,8500.0,0.3,25.0
ticks_20260108.xlsx,285A,84,33500.0,0.02,30.0
ticks_20260108.xlsx,285A,84,33500.0,0.04,30.0
ticks_20260108.xlsx,285A,84,33500.0,0.06,30.0
ticks_20260108.xlsx,285A,78,33000.0,0.08,30.0
ticks_20260108.xlsx,285A,78,33000.0,0.1,30.0
ticks_20260108.xlsx,285A,76,32500.0,0.12,30.0
ticks_20260108.xlsx,285A,62,37000.0,0.14,30.0
ticks_20260108.xlsx,285A,54,39500.0,0.16,30.0
ticks_20260108.xlsx,285A,52,38500.0,0.18,30.0
ticks_20260108.xlsx,285A,52,38500.0,0.2,30.0
ticks_20260108.xlsx,285A,44,41000.0,0.22,30.0
ticks_20260108.xlsx,285A,38,40000.0,0.24,30.0
ticks_20260108.xlsx,285A,36,42000.0,0.26,30.0
ticks_20260108.xlsx,285A,34,42500.0,0.28,30.0
ticks_20260108.xlsx,285A,26,28500.0,0.3,30.0
ticks_20260108.xlsx,285A,84,33500.0,0.02,35.0
ticks_20260108.xlsx,285A,84,33500.0,0.04,35.0
ticks_20260108.xlsx,285A,84,33500.0,0.06,35.0
ticks_20260108.xlsx,285A,78,33000.0,0.08,35.0
ticks_20260108.xlsx,285A,78,33000.0,0.1,35.0
ticks_20260108.xlsx,285A,76,32500.0,0.12,35.0
ticks_20260108.xlsx,285A,62,37000.0,0.14,35.0
ticks_20260108.xlsx,285A,54,39500.0,0.16,35.0
ticks_20260108.xlsx,285A,52,38500.0,0.18,35.0
ticks_20260108.xlsx,285A,52,38500.0,0.2,35.0
ticks_20260108.xlsx,285A,44,41000.0,0.22,35.0
ticks_20260108.xlsx,285A,38,40000.0,0.24,35.0
ticks_20260108.xlsx,285A,36,42000.0,0.26,35.0
ticks_20260108.xlsx,285A,34,42500.0,0.28,35.0
ticks_20260108.xlsx,285A,26,28500.0,0.3,35.0
ticks_20260108.xlsx,285A,90,28000.0,0.02,40.0
ticks_20260108.xlsx,285A,90,28000.0,0.04,40.0
ticks_20260108.xlsx,285A,90,28000.0,0.06,40.0
ticks_20260108.xlsx,285A,84,27500.0,0.08,40.0
ticks_20260108.xlsx,285A,84,27500.0,0.1,40.0
ticks_20260108.xlsx,285A,82,27000.0,0.12,40.0
ticks_20260108.xlsx,285A,68,35000.0,0.14,40.0
ticks_20260108.xlsx,285A,60,37500.0,0.16,40.0
ticks_20260108.xlsx,285A,58,36500.0,0.18,40.0
ticks_20260108.xlsx,285A,58,36500.0,0.2,40.0
ticks_20260108.xlsx,285A,50,39000.0,0.22,40.0
ticks_20260108.xlsx,285A,44,38000.0,0.24,40.0
ticks_20260108.xlsx,285A,42,40000.0,0.26,40.0
ticks_20260108.xlsx,285A,40,40500.0,0.28,40.0
ticks_20260108.xlsx,285A,32,26500.0,0.3,40.0
ticks_20260108.xlsx,285A,92,30000.0,0.02,45.0
ticks_20260108.xlsx,285A,92,30000.0,0.04,45.0
ticks_20260108.xlsx,285A,92,30000.0,0.06,45.0
ticks_20260108.xlsx,285A,86,29500.0,0.08,45.0
ticks_20260108.xlsx,285A,86,29500.0,0.1,45.0
ticks_20260108.xlsx,285A,84,29000.0,0.12,45.0
ticks_20260108.xlsx,285A,70,37000.0,0.14,45.0
ticks_20260108.xlsx,285A,62,39500.0,0.16,45.0
ticks_20260108.xlsx,285A,60,38500.0,0.18,45.0
ticks_20260108.xlsx,285A,60,38500.0,0.2,45.0
ticks_20260108.xlsx,285A,52,41000.0,0.22,45.0
ticks_20260108.xlsx,285A,46,40000.0,0.24,45.0
ticks_20260108.xlsx,285A,44,42000.0,0.26,45.0
ticks_20260108.xlsx,285A,42,42500.0,0.28,45.0
ticks_20260108.xlsx,285A,34,28500.0,0.3,45.0
ticks_20260108.xlsx,285A,92,30000.0,0.02,50.0
ticks_20260108.xlsx,285A,92,30000.0,0.04,50.0
ticks_20260108.xlsx,285A,92,30000.0,0.06,50.0
ticks_20260108.xlsx,285A,86,29500.0,0.08,50.0
ticks_20260108.xlsx,285A,86,29500.0,0.1,50.0
ticks_20260108.xlsx,285A,84,29000.0,0.12,50.0
ticks_20260108.xlsx,285A,70,37000.0,0.14,50.0
ticks_20260108.xlsx,285A,62,39500.0,0.16,50.0
ticks_20260108.xlsx,285A,60,38500.0,0.18,50.0
ticks_20260108.xlsx,285A,60,38500.0,0.2,50.0
ticks_20260108.xlsx,285A,52,41000.0,0.22,50.0
ticks_20260108.xlsx,285A,46,40000.0,0.24,50.0
ticks_20260108.xlsx,285A,44,42000.0,0.26,50.0
ticks_20260108.xlsx,285A,42,42500.0,0.28,50.0
ticks_20260108.xlsx,285A,34,28500.0,0.3,50.0
ticks_20260108.xlsx,285A,96,27000.0,0.02,55.0
ticks_20260108.xlsx,285A,96,27000.0,0.04,55.0
ticks_20260108.xlsx,285A,96,27000.0,0.06,55.0
ticks_20260108.xlsx,285A,90,26500.0,0.08,55.0
ticks_20260108.xlsx,285A,90,26500.0,0.1,55.0
ticks_20260108.xlsx,285A,88,26000.0,0.12,55.0
ticks_20260108.xlsx,285A,74,34000.0,0.14,55.0
ticks_20260108.xlsx,285A,66,36500.0,0.16,55.0
ticks_20260108.xlsx,285A,64,35500.0,0.18,55.0
ticks_20260108.xlsx,285A,64,35500.0,0.2,55.0
ticks_20260108.xlsx,285A,56,38000.0,0.22,55.0
ticks_20260108.xlsx,285A,50,37000.0,0.24,55.0
ticks_20260108.xlsx,285A,48,39000.0,0.26,55.0
ticks_20260108.xlsx,285A,46,39500.0,0.28,55.0
ticks_20260108.xlsx,285A,38,25500.0,0.3,55.0
ticks_20260108.xlsx,285A,98,26500.0,0.02,60.0
ticks_20260108.xlsx,285A,98,26500.0,0.04,60.0
ticks_20260108.xlsx,285A,98,26500.0,0.06,60.0
ticks_20260108.xlsx,285A,92,26000.0,0.08,60.0
ticks_20260108.xlsx,285A,92,26000.0,0.1,60.0
ticks_20260108.xlsx,285A,90,25500.0,0.12,60.0
ticks_20260108.xlsx,285A,76,33500.0,0.14,60.0
ticks_20260108.xlsx,285A,68,36000.0,0.16,60.0
ticks_20260108.xlsx,285A,66,35000.0,0.18,60.0
ticks_20260108.xlsx,285A,66,35000.0,0.2,60.0
ticks_20260108.xlsx,285A,58,37500.0,0.22,60.0
ticks_20260108.xlsx,285A,52,36500.0,0.24,60.0
ticks_20260108.xlsx,285A,50,38500.0,0.26,60.0
ticks_20260108.xlsx,285A,48,39000.0,0.28,60.0
ticks_20260108.xlsx,285A,40,25000.0,0.3,60.0
ticks_20260108.xlsx,285A,98,26500.0,0.02,65.0
ticks_20260108.xlsx,285A,98,26500.0,0.04,65.0
ticks_20260108.xlsx,285A,98,26500.0,0.06,65.0
ticks_20260108.xlsx,285A,92,26000.0,0.08,65.0
ticks_20260108.xlsx,285A,92,26000.0,0.1,65.0
ticks_20260108.xlsx,285A,90,25500.0,0.12,65.0
ticks_20260108.xlsx,285A,76,33500.0,0.14,65.0
ticks_20260108.xlsx,285A,68,36000.0,0.16,65.0
ticks_20260108.xlsx,285A,66,35000.0,0.18,65.0
ticks_20260108.xlsx,285A,66,35000.0,0.2,65.0
ticks_20260108.xlsx,285A,58,37500.0,0.22,65.0
ticks_20260108.xlsx,285A,52,36500.0,0.24,65.0
ticks_20260108.xlsx,285A,50,38500.0,0.26,65.0
ticks_20260108.xlsx,285A,48,39000.0,0.28,65.0
ticks_20260108.xlsx,285A,40,25000.0,0.3,65.0
ticks_20260108.xlsx,285A,98,26500.0,0.02,70.0
ticks_20260108.xlsx,285A,98,26500.0,0.04,70.0
ticks_20260108.xlsx,285A,98,26500.0,0.06,70.0
ticks_20260108.xlsx,285A,92,26000.0,0.08,70.0
ticks_20260108.xlsx,285A,92,26000.0,0.1,70.0
ticks_20260108.xlsx,285A,90,25500.0,0.12,70.0
ticks_20260108.xlsx,285A,76,33500.0,0.14,70.0
ticks_20260108.xlsx,285A,68,36000.0,0.16,70.0
ticks_20260108.xlsx,285A,66,35000.0,0.18,70.0
ticks_20260108.xlsx,285A,66,35000.0,0.2,70.0
ticks_20260108.xlsx,285A,58,37500.0,0.22,70.0
ticks_20260108.xlsx,285A,52,36500.0,0.24,70.0
ticks_20260108.xlsx,285A,50,38500.0,0.26,70.0
ticks_20260108.xlsx,285A,48,39000.0,0.28,70.0
ticks_20260108.xlsx,285A,40,25000.0,0.3,70.0
ticks_20260108.xlsx,285A,100,27500.0,0.02,75.0
ticks_20260108.xlsx,285A,100,27500.0,0.04,75.0
ticks_20260108.xlsx,285A,100,27500.0,0.06,75.0
ticks_20260108.xlsx,285A,94,27000.0,0.08,75.0
ticks_20260108.xlsx,285A,94,27000.0,0.1,75.0
ticks_20260108.xlsx,285A,92,26500.0,0.12,75.0
ticks_20260108.xlsx,285A,78,34500.0,0.14,75.0
ticks_20260108.xlsx,285A,70,37000.0,0.16,75.0
ticks_20260108.xlsx,285A,68,36000.0,0.18,75.0
ticks_20260108.xlsx,285A,68,36000.0,0.2,75.0
ticks_20260108.xlsx,285A,60,38500.0,0.22,75.0
ticks_20260108.xlsx,285A,54,37500.0,0.24,75.0
ticks_20260108.xlsx,285A,52,39500.0,0.26,75.0
ticks_20260108.xlsx,285A,50,40000.0,0.28,75.0
ticks_20260108.xlsx,285A,42,26000.0,0.3,75.0
ticks_20260108.xlsx,285A,100,27500.0,0.02,75.0
ticks_20260108.xlsx,285A,100,27500.0,0.04,75.0
ticks_20260108.xlsx,285A,100,27500.0,0.06,75.0
ticks_20260108.xlsx,285A,94,27000.0,0.08,75.0
ticks_20260108.xlsx,285A,94,27000.0,0.1,75.0
ticks_20260108.xlsx,285A,92,26500.0,0.12,75.0
ticks_20260108.xlsx,285A,78,34500.0,0.14,75.0
ticks_20260108.xlsx,285A,70,37000.0,0.16,75.0
ticks_20260108.xlsx,285A,68,36000.0,0.18,75.0
ticks_20260108.xlsx,285A,68,36000.0,0.2,75.0
ticks_20260108.xlsx,285A,60,38500.0,0.22,75.0
ticks_20260108.xlsx,285A,54,37500.0,0.24,75.0
ticks_20260108.xlsx,285A,52,39500.0,0.26,75.0
ticks_20260108.xlsx,285A,50,40000.0,0.28,75.0
ticks_20260108.xlsx,285A,42,26000.0,0.3,75.0
